subject,supergame,period,action,opponentAction
T1S1S01,46,9,D,D
T1S1S01,46,10,D,D
T1S1S01,46,11,D,D
T1S1S01,46,12,D,D
T1S1S01,46,13,D,D
T1S1S01,46,14,D,D
T1S1S01,46,15,D,D
T1S1S01,46,16,D,D
T1S1S01,46,17,D,D
T1S1S01,46,18,D,D
T1S1S01,46,19,D,D
T1S1S01,46,20,D,D
T1S1S01,46,21,D,D
T1S1S01,46,22,D,D
T1S1S01,46,23,D,D
T1S1S01,46,24,D,D
T1S1S01,46,25,D,D
T1S1S01,46,26,D,D
T1S1S01,46,27,D,D
T1S1S01,46,28,D,D
T1S1S01,46,29,D,D
T1S1S01,46,30,D,D
T1S1S01,46,31,D,D
T1S1S01,46,32,D,D
T1S1S01,46,33,D,D
T1S1S01,46,34,D,D
T1S1S01,46,35,D,D
T1S1S01,46,36,D,D
T1S1S01,46,37,D,D
T1S1S01,46,38,D,D
T1S1S01,46,39,D,D
T1S1S01,46,40,D,D
T1S1S01,46,41,D,D
T1S1S01,46,42,D,D
T1S1S01,46,43,D,D
T1S1S01,46,44,D,D
T1S1S01,46,45,D,D
T1S1S01,46,46,D,D
T1S1S01,46,47,D,D
T1S1S01,46,48,D,D
T1S1S01,46,49,D,D
T1S1S01,46,50,D,D
T1S1S01,46,51,D,D
T1S1S01,46,52,D,D
T1S1S01,46,53,D,D
T1S1S01,46,54,D,D
T1S1S01,46,55,D,D
T1S1S01,47,1,C,C
T1S1S01,47,2,C,C
T1S1S01,47,3,C,C
T1S1S01,47,4,C,C
T1S1S01,47,5,C,C
T1S1S01,47,6,C,C
T1S1S01,47,7,C,C
T1S1S01,47,8,C,D
T1S1S01,47,9,D,C
T1S1S01,47,10,C,C
T1S1S01,47,11,C,C
T1S1S01,47,12,C,C
T1S1S01,47,13,C,C
T1S1S01,47,14,C,C
T1S1S01,47,15,C,C
T1S1S01,47,16,C,C
T1S1S01,47,17,C,D
T1S1S01,47,18,D,C
T1S1S01,47,19,C,C
T1S1S01,47,20,C,C
T1S1S01,47,21,C,C
T1S1S01,47,22,C,C
T1S1S01,47,23,C,C
T1S1S01,47,24,C,C
T1S1S01,47,25,C,C
T1S1S01,47,26,C,D
T1S1S01,47,27,D,C
T1S1S01,47,28,C,C
T1S1S01,47,29,C,C
T1S1S01,47,30,C,C
T1S1S01,47,31,C,C
T1S1S01,47,32,C,C
T1S1S01,47,33,C,C
T1S1S01,47,34,C,C
T1S1S01,47,35,C,D
T1S1S01,47,36,D,C
T1S1S01,47,37,C,C
T1S1S01,47,38,C,C
T1S1S01,47,39,C,C
T1S1S01,47,40,C,C
T1S1S01,47,41,C,C
T1S1S01,47,42,C,C
T1S1S01,47,43,C,C
T1S1S01,47,44,C,D
T1S1S01,47,45,D,C
T1S1S01,47,46,C,C
T1S1S01,48,1,C,C
T1S1S01,48,2,C,C
T1S1S01,48,3,C,C
T1S1S01,48,4,C,C
T1S1S01,48,5,C,C
T1S1S01,48,6,C,C
T1S1S01,48,7,C,C
T1S1S01,48,8,C,C
T1S1S01,48,9,C,C
T1S1S01,48,10,C,C
T1S1S01,49,1,C,C
T1S1S01,49,2,C,C
T1S1S01,49,3,C,C
T1S1S01,49,4,C,C
T1S1S01,49,5,C,C
T1S1S01,49,6,C,C
T1S1S01,49,7,C,C
T1S1S01,49,8,C,C
T1S1S01,49,9,C,C
T1S1S01,49,10,C,C
T1S1S01,49,11,C,C
T1S1S01,49,12,C,C
T1S1S01,49,13,C,C
T1S1S01,49,14,C,C
T1S1S01,49,15,C,C
T1S1S01,49,16,C,C
T1S1S01,49,17,C,C
T1S1S01,49,18,C,C
T1S1S01,49,19,C,C
T1S1S01,49,20,C,C
T1S1S01,49,21,C,C
T1S1S01,49,22,C,C
T1S1S01,49,23,C,C
T1S1S01,49,24,C,C
T1S1S01,49,25,C,C
T1S1S01,49,26,C,C
T1S1S01,49,27,C,C
T1S1S01,49,28,C,C
T1S1S01,49,29,C,C
T1S1S01,50,1,C,C
T1S1S01,50,2,C,C
T1S1S01,50,3,C,C
T1S1S01,50,4,C,C
T1S1S01,50,5,C,C
T1S1S01,50,6,C,C
T1S1S01,50,7,C,C
T1S1S01,50,8,C,C
T1S1S01,50,9,C,C
T1S1S01,50,10,C,C
T1S1S01,50,11,C,C
T1S1S01,50,12,C,C
T1S1S01,50,13,C,C
T1S1S01,50,14,C,C
T1S1S01,50,15,C,C
T1S1S02,1,1,D,D
T1S1S02,1,2,D,C
T1S1S02,1,3,D,D
T1S1S02,1,4,D,D
T1S1S02,1,5,D,D
T1S1S02,1,6,D,D
T1S1S02,1,7,D,D
T1S1S02,1,8,D,D
T1S1S02,1,9,D,D
T1S1S02,1,10,D,D
T1S1S02,1,11,D,D
T1S1S02,1,12,D,D
T1S1S02,1,13,D,D
T1S1S02,1,14,D,D
T1S1S02,1,15,D,D
T1S1S02,1,16,D,D
T1S1S02,1,17,D,D
T1S1S02,1,18,D,D
T1S1S02,1,19,D,D
T1S1S02,1,20,D,D
T1S1S02,1,21,D,D
T1S1S02,1,22,D,D
T1S1S02,1,23,D,D
T1S1S02,2,1,D,D
T1S1S02,2,2,D,C
T1S1S02,2,3,D,D
T1S1S02,2,4,D,C
T1S1S02,2,5,D,D
T1S1S02,2,6,D,D
T1S1S02,2,7,D,D
T1S1S02,2,8,D,D
T1S1S02,2,9,D,D
T1S1S02,2,10,D,D
T1S1S02,2,11,D,D
T1S1S02,2,12,D,D
T1S1S02,2,13,D,C
T1S1S02,2,14,D,D
T1S1S02,2,15,D,D
T1S1S02,2,16,D,D
T1S1S02,2,17,D,C
T1S1S02,2,18,D,C
T1S1S02,2,19,D,C
T1S1S02,2,20,D,D
T1S1S02,2,21,D,D
T1S1S02,2,22,D,D
T1S1S02,2,23,D,D
T1S1S02,2,24,D,D
T1S1S02,2,25,D,D
T1S1S02,2,26,D,D
T1S1S02,2,27,D,C
T1S1S02,2,28,D,D
T1S1S02,2,29,D,C
T1S1S02,2,30,D,C
T1S1S02,2,31,D,C
T1S1S02,3,1,D,C
T1S1S02,3,2,D,D
T1S1S02,3,3,D,D
T1S1S02,3,4,D,D
T1S1S02,3,5,D,D
T1S1S02,3,6,D,D
T1S1S02,3,7,D,D
T1S1S02,3,8,D,D
T1S1S02,3,9,D,D
T1S1S02,3,10,D,D
T1S1S02,3,11,D,D
T1S1S02,3,12,D,D
T1S1S02,3,13,D,D
T1S1S02,3,14,D,D
T1S1S02,3,15,D,D
T1S1S02,3,16,D,D
T1S1S02,3,17,D,D
T1S1S02,3,18,D,D
T1S1S02,3,19,D,D
T1S1S02,3,20,D,D
T1S1S02,4,1,D,D
T1S1S02,4,2,D,D
T1S1S02,4,3,D,D
T1S1S02,4,4,D,D
T1S1S02,4,5,D,D
T1S1S02,4,6,D,D
T1S1S02,4,7,D,D
T1S1S02,4,8,D,C
T1S1S02,4,9,D,C
T1S1S02,4,10,D,D
T1S1S02,4,11,D,D
T1S1S02,4,12,D,D
T1S1S02,4,13,D,D
T1S1S02,4,14,D,D
T1S1S02,4,15,D,D
T1S1S02,4,16,D,D
T1S1S02,4,17,D,D
T1S1S02,4,18,D,D
T1S1S02,4,19,D,D
T1S1S02,4,20,D,D
T1S1S02,4,21,D,D
T1S1S02,4,22,D,D
T1S1S02,4,23,D,D
T1S1S02,4,24,D,D
T1S1S02,4,25,D,D
T1S1S02,4,26,D,D
T1S1S02,5,1,D,C
T1S1S02,5,2,D,D
T1S1S02,5,3,D,D
T1S1S02,5,4,D,D
T1S1S02,5,5,D,D
T1S1S02,5,6,D,D
T1S1S02,5,7,D,D
T1S1S02,5,8,D,D
T1S1S02,5,9,D,D
T1S1S02,5,10,D,D
T1S1S02,6,1,D,C
T1S1S02,7,1,D,C
T1S1S02,7,2,D,C
T1S1S02,7,3,D,C
T1S1S02,7,4,D,D
T1S1S02,7,5,D,D
T1S1S02,7,6,D,D
T1S1S02,7,7,D,D
T1S1S02,7,8,D,D
T1S1S02,7,9,D,D
T1S1S02,7,10,D,D
T1S1S02,7,11,D,D
T1S1S02,7,12,D,D
T1S1S02,7,13,D,D
T1S1S02,7,14,D,D
T1S1S02,8,1,D,C
T1S1S02,8,2,D,C
T1S1S02,8,3,D,D
T1S1S02,8,4,D,D
T1S1S02,8,5,D,D
T1S1S02,9,1,D,D
T1S1S02,9,2,D,C
T1S1S02,9,3,D,D
T1S1S02,9,4,D,D
T1S1S02,9,5,D,D
T1S1S02,9,6,D,D
T1S1S02,9,7,D,D
T1S1S02,9,8,D,D
T1S1S02,9,9,D,D
T1S1S02,9,10,D,D
T1S1S02,9,11,D,D
T1S1S02,9,12,D,D
T1S1S02,9,13,D,D
T1S1S02,9,14,D,D
T1S1S02,9,15,D,D
T1S1S02,9,16,D,D
T1S1S02,9,17,D,D
T1S1S02,9,18,D,D
T1S1S02,9,19,D,D
T1S1S02,9,20,D,D
T1S1S02,9,21,D,D
T1S1S02,9,22,D,D
T1S1S02,9,23,D,D
T1S1S02,9,24,D,D
T1S1S02,9,25,D,D
T1S1S02,9,26,D,D
T1S1S02,9,27,D,D
T1S1S02,9,28,D,D
T1S1S02,9,29,D,D
T1S1S02,9,30,D,D
T1S1S02,9,31,D,D
T1S1S02,9,32,D,D
T1S1S02,9,33,D,D
T1S1S02,9,34,D,D
T1S1S02,9,35,D,D
T1S1S02,9,36,D,D
T1S1S02,9,37,D,D
T1S1S02,9,38,D,D
T1S1S02,9,39,D,D
T1S1S02,9,40,D,D
T1S1S02,9,41,D,D
T1S1S02,9,42,D,D
T1S1S02,9,43,D,D
T1S1S02,9,44,D,D
T1S1S02,9,45,D,D
T1S1S02,9,46,D,D
T1S1S02,9,47,D,D
T1S1S02,9,48,D,D
T1S1S02,9,49,D,D
T1S1S02,9,50,D,D
T1S1S02,9,51,D,D
T1S1S02,9,52,D,D
T1S1S02,9,53,D,D
T1S1S02,9,54,D,D
T1S1S02,9,55,D,D
T1S1S02,9,56,D,D
T1S1S02,9,57,D,D
T1S1S02,9,58,D,D
T1S1S02,9,59,D,D
T1S1S02,9,60,D,D
T1S1S02,9,61,D,D
T1S1S02,9,62,D,D
T1S1S02,9,63,D,D
T1S1S02,9,64,D,D
T1S1S02,9,65,D,D
T1S1S02,9,66,D,D
T1S1S02,9,67,D,D
T1S1S02,9,68,D,D
T1S1S02,9,69,D,D
T1S1S02,9,70,D,D
T1S1S02,9,71,D,D
T1S1S02,9,72,D,D
T1S1S02,9,73,D,D
T1S1S02,9,74,D,D
T1S1S02,9,75,D,D
T1S1S02,9,76,D,D
T1S1S02,9,77,D,D
T1S1S02,9,78,D,D
T1S1S02,9,79,D,D
T1S1S02,9,80,D,D
T1S1S02,9,81,D,D
T1S1S02,9,82,D,D
T1S1S02,9,83,D,D
T1S1S02,9,84,D,D
T1S1S02,10,1,D,C
T1S1S02,10,2,D,D
T1S1S02,10,3,D,D
T1S1S02,10,4,D,D
T1S1S02,11,1,D,C
T1S1S02,11,2,D,D
T1S1S02,11,3,D,D
T1S1S02,11,4,D,D
T1S1S02,11,5,D,D
T1S1S02,11,6,D,D
T1S1S02,11,7,D,D
T1S1S02,11,8,D,D
T1S1S02,11,9,D,D
T1S1S02,11,10,D,D
T1S1S02,11,11,D,D
T1S1S02,11,12,D,D
T1S1S02,11,13,D,D
T1S1S02,11,14,D,D
T1S1S02,11,15,D,D
T1S1S02,11,16,D,D
T1S1S02,11,17,D,D
T1S1S02,11,18,D,D
T1S1S02,11,19,D,D
T1S1S02,11,20,D,D
T1S1S02,11,21,D,D
T1S1S02,11,22,D,D
T1S1S02,11,23,D,D
T1S1S02,11,24,D,D
T1S1S02,11,25,D,D
T1S1S02,11,26,D,D
T1S1S02,11,27,D,D
T1S1S02,11,28,D,D
T1S1S02,11,29,D,D
T1S1S02,11,30,D,D
T1S1S02,11,31,D,D
T1S1S02,11,32,D,D
T1S1S02,11,33,D,D
T1S1S02,11,34,D,D
T1S1S02,11,35,D,D
T1S1S02,11,36,D,D
T1S1S02,11,37,D,D
T1S1S02,11,38,D,D
T1S1S02,11,39,D,D
T1S1S02,11,40,D,D
T1S1S02,11,41,D,D
T1S1S02,11,42,D,D
T1S1S02,11,43,D,D
T1S1S02,11,44,D,D
T1S1S02,11,45,D,D
T1S1S02,11,46,D,D
T1S1S02,11,47,D,D
T1S1S02,11,48,D,D
T1S1S02,11,49,D,D
T1S1S02,11,50,D,D
T1S1S02,11,51,D,D
T1S1S02,11,52,D,D
T1S1S02,11,53,D,D
T1S1S02,11,54,D,D
T1S1S02,11,55,D,D
T1S1S02,11,56,D,D
T1S1S02,11,57,D,D
T1S1S02,11,58,D,D
T1S1S02,11,59,D,D
T1S1S02,11,60,D,D
T1S1S02,11,61,D,D
T1S1S02,11,62,D,D
T1S1S02,11,63,D,D
T1S1S02,11,64,D,D
T1S1S02,11,65,D,D
T1S1S02,11,66,D,D
T1S1S02,11,67,D,D
T1S1S02,11,68,D,D
T1S1S02,11,69,D,D
T1S1S02,11,70,D,D
T1S1S02,11,71,D,D
T1S1S02,11,72,D,D
T1S1S02,11,73,D,D
T1S1S02,11,74,D,D
T1S1S02,11,75,D,D
T1S1S02,11,76,D,D
T1S1S02,11,77,D,D
T1S1S02,11,78,D,D
T1S1S02,11,79,D,D
T1S1S02,11,80,D,D
T1S1S02,11,81,D,D
T1S1S02,11,82,D,D
T1S1S02,11,83,D,D
T1S1S02,11,84,D,D
T1S1S02,11,85,D,D
T1S1S02,11,86,D,D
T1S1S02,11,87,D,D
T1S1S02,11,88,D,D
T1S1S02,11,89,D,D
T1S1S02,11,90,D,D
T1S1S02,11,91,D,D
T1S1S02,11,92,D,D
T1S1S02,11,93,D,D
T1S1S02,11,94,D,D
T1S1S02,11,95,D,D
T1S1S02,11,96,D,D
T1S1S02,11,97,D,D
T1S1S02,11,98,D,D
T1S1S02,11,99,D,D
T1S1S02,12,1,D,C
T1S1S02,12,2,D,D
T1S1S02,12,3,D,D
T1S1S02,12,4,D,D
T1S1S02,12,5,D,D
T1S1S02,12,6,D,D
T1S1S02,12,7,D,D
T1S1S02,12,8,D,D
T1S1S02,12,9,D,D
T1S1S02,12,10,D,D
T1S1S02,12,11,D,D
T1S1S02,12,12,D,C
T1S1S02,12,13,D,D
T1S1S02,12,14,D,D
T1S1S02,12,15,D,D
T1S1S02,12,16,D,D
T1S1S02,12,17,D,D
T1S1S02,12,18,D,C
T1S1S02,12,19,D,D
T1S1S02,12,20,D,D
T1S1S02,12,21,D,D
T1S1S02,12,22,D,D
T1S1S02,12,23,D,D
T1S1S02,12,24,D,C
T1S1S02,12,25,D,D
T1S1S02,12,26,D,D
T1S1S02,13,1,D,C
T1S1S02,13,2,D,D
T1S1S02,13,3,D,D
T1S1S02,13,4,D,D
T1S1S02,13,5,D,D
T1S1S02,13,6,D,D
T1S1S02,13,7,D,D
T1S1S02,13,8,D,D
T1S1S02,13,9,D,D
T1S1S02,13,10,D,D
T1S1S02,13,11,D,D
T1S1S02,13,12,D,D
T1S1S02,13,13,D,D
T1S1S02,13,14,D,D
T1S1S02,13,15,D,D
T1S1S02,14,1,D,C
T1S1S02,14,2,D,D
T1S1S02,14,3,D,D
T1S1S02,14,4,D,D
T1S1S02,14,5,D,D
T1S1S02,14,6,D,D
T1S1S02,14,7,D,D
T1S1S02,15,1,D,D
T1S1S02,15,2,D,D
T1S1S02,15,3,D,D
T1S1S02,15,4,D,C
T1S1S02,15,5,D,D
T1S1S02,15,6,D,D
T1S1S02,15,7,D,D
T1S1S02,15,8,D,C
T1S1S02,15,9,D,D
T1S1S02,15,10,D,D
T1S1S02,15,11,D,D
T1S1S02,15,12,D,D
T1S1S02,15,13,D,D
T1S1S02,15,14,D,D
T1S1S02,15,15,D,D
T1S1S02,15,16,D,D
T1S1S02,15,17,D,D
T1S1S02,15,18,D,D
T1S1S02,15,19,D,D
T1S1S02,15,20,D,D
T1S1S02,15,21,D,D
T1S1S02,15,22,D,D
T1S1S02,15,23,D,D
T1S1S02,15,24,D,D
T1S1S02,15,25,D,D
T1S1S02,15,26,D,D
T1S1S02,15,27,D,D
T1S1S02,15,28,D,D
T1S1S02,15,29,D,D
T1S1S02,15,30,D,D
T1S1S02,15,31,D,D
T1S1S02,16,1,D,C
T1S1S02,16,2,D,D
T1S1S02,16,3,D,D
T1S1S02,16,4,D,D
T1S1S02,16,5,D,D
T1S1S02,16,6,D,D
T1S1S02,16,7,D,D
T1S1S02,16,8,D,D
T1S1S02,16,9,D,D
T1S1S02,16,10,D,D
T1S1S02,16,11,D,D
T1S1S02,16,12,D,D
T1S1S02,16,13,D,D
T1S1S02,17,1,D,C
T1S1S02,17,2,D,D
T1S1S02,17,3,D,D
T1S1S02,18,1,D,C
T1S1S02,18,2,D,C
T1S1S02,18,3,D,D
T1S1S02,18,4,D,C
T1S1S02,18,5,D,D
T1S1S02,18,6,D,D
T1S1S02,18,7,D,D
T1S1S02,18,8,D,D
T1S1S02,18,9,D,D
T1S1S02,18,10,D,D
T1S1S02,18,11,D,D
T1S1S02,18,12,D,D
T1S1S02,18,13,D,D
T1S1S02,18,14,D,D
T1S1S02,18,15,D,D
T1S1S02,18,16,D,D
T1S1S02,18,17,D,D
T1S1S02,18,18,D,D
T1S1S02,18,19,D,D
T1S1S02,18,20,D,D
T1S1S02,18,21,D,D
T1S1S02,18,22,D,D
T1S1S02,18,23,D,D
T1S1S02,18,24,D,D
T1S1S02,18,25,D,D
T1S1S02,19,1,D,D
T1S1S02,19,2,D,D
T1S1S02,19,3,D,D
T1S1S02,19,4,D,D
T1S1S02,19,5,D,D
T1S1S02,19,6,D,D
T1S1S02,19,7,D,C
T1S1S02,19,8,D,C
T1S1S02,19,9,D,C
T1S1S02,19,10,D,C
T1S1S02,19,11,D,D
T1S1S02,19,12,D,D
T1S1S02,19,13,D,D
T1S1S02,19,14,D,D
T1S1S02,19,15,D,D
T1S1S02,19,16,D,D
T1S1S02,19,17,D,D
T1S1S02,19,18,D,D
T1S1S02,20,1,D,C
T1S1S02,20,2,D,D
T1S1S02,21,1,D,C
T1S1S02,21,2,D,C
T1S1S02,21,3,D,D
T1S1S02,21,4,D,D
T1S1S02,21,5,D,D
T1S1S02,21,6,D,D
T1S1S02,21,7,D,D
T1S1S02,21,8,D,D
T1S1S02,21,9,D,D
T1S1S02,21,10,D,D
T1S1S02,21,11,D,D
T1S1S02,21,12,D,D
T1S1S02,21,13,D,D
T1S1S02,22,1,D,C
T1S1S02,22,2,D,D
T1S1S02,22,3,D,D
T1S1S02,22,4,D,D
T1S1S02,22,5,D,D
T1S1S02,22,6,D,D
T1S1S02,22,7,D,D
T1S1S02,22,8,D,D
T1S1S02,22,9,D,D
T1S1S02,22,10,D,D
T1S1S02,22,11,D,D
T1S1S02,22,12,D,D
T1S1S02,22,13,D,D
T1S1S02,22,14,D,D
T1S1S02,22,15,D,D
T1S1S02,23,1,D,D
T1S1S02,23,2,D,D
T1S1S02,23,3,D,D
T1S1S02,23,4,D,D
T1S1S02,23,5,D,D
T1S1S02,23,6,D,D
T1S1S02,23,7,D,D
T1S1S02,23,8,D,D
T1S1S02,23,9,D,D
T1S1S02,23,10,D,D
T1S1S02,23,11,D,D
T1S1S02,23,12,D,D
T1S1S02,23,13,D,D
T1S1S02,23,14,D,D
T1S1S02,23,15,D,D
T1S1S02,23,16,D,D
T1S1S02,23,17,D,D
T1S1S02,23,18,D,D
T1S1S02,23,19,D,D
T1S1S02,23,20,D,D
T1S1S02,23,21,D,D
T1S1S02,23,22,D,D
T1S1S02,23,23,D,D
T1S1S02,23,24,D,D
T1S1S02,23,25,D,D
T1S1S02,23,26,D,D
T1S1S02,23,27,D,D
T1S1S02,23,28,D,D
T1S1S02,23,29,D,D
T1S1S02,23,30,D,D
T1S1S02,23,31,D,D
T1S1S02,23,32,D,D
T1S1S02,23,33,D,D
T1S1S02,23,34,D,D
T1S1S02,23,35,D,D
T1S1S02,23,36,D,D
T1S1S02,23,37,D,D
T1S1S02,23,38,D,D
T1S1S02,23,39,D,D
T1S1S02,23,40,D,D
T1S1S02,23,41,D,D
T1S1S02,24,1,D,C
T1S1S02,24,2,D,D
T1S1S02,24,3,D,D
T1S1S02,24,4,D,D
T1S1S02,24,5,D,D
T1S1S02,24,6,D,D
T1S1S02,24,7,D,D
T1S1S02,24,8,D,D
T1S1S02,24,9,D,D
T1S1S02,24,10,D,D
T1S1S02,24,11,D,D
T1S1S02,24,12,D,D
T1S1S02,25,1,D,C
T1S1S02,25,2,D,D
T1S1S02,25,3,D,D
T1S1S02,25,4,D,D
T1S1S02,25,5,D,D
T1S1S02,25,6,D,C
T1S1S02,25,7,D,C
T1S1S02,25,8,D,D
T1S1S02,25,9,D,D
T1S1S02,25,10,D,D
T1S1S02,25,11,D,D
T1S1S02,25,12,D,D
T1S1S02,25,13,D,D
T1S1S02,26,1,D,C
T1S1S02,26,2,D,D
T1S1S02,26,3,D,D
T1S1S02,27,1,D,D
T1S1S02,28,1,D,C
T1S1S02,28,2,D,D
T1S1S02,28,3,D,D
T1S1S02,28,4,D,D
T1S1S02,28,5,D,D
T1S1S02,28,6,D,D
T1S1S02,28,7,D,D
T1S1S02,28,8,D,D
T1S1S02,28,9,D,D
T1S1S02,29,1,D,C
T1S1S02,29,2,D,D
T1S1S02,29,3,D,D
T1S1S02,29,4,D,D
T1S1S02,29,5,D,D
T1S1S02,29,6,D,D
T1S1S02,29,7,D,D
T1S1S02,29,8,D,D
T1S1S02,29,9,D,D
T1S1S02,29,10,D,D
T1S1S02,29,11,D,D
T1S1S02,29,12,D,D
T1S1S02,29,13,D,D
T1S1S02,29,14,D,D
T1S1S02,29,15,D,D
T1S1S02,29,16,D,D
T1S1S02,29,17,D,D
T1S1S02,29,18,D,D
T1S1S02,29,19,D,D
T1S1S02,29,20,D,D
T1S1S02,29,21,D,D
T1S1S02,29,22,D,D
T1S1S02,29,23,D,D
T1S1S02,29,24,D,D
T1S1S02,29,25,D,D
T1S1S02,29,26,D,D
T1S1S02,29,27,D,D
T1S1S02,29,28,D,D
T1S1S02,29,29,D,D
T1S1S02,29,30,D,D
T1S1S02,29,31,D,D
T1S1S02,29,32,D,D
T1S1S02,29,33,D,D
T1S1S02,29,34,D,D
T1S1S02,29,35,D,D
T1S1S02,29,36,D,D
T1S1S02,29,37,D,D
T1S1S02,29,38,D,D
T1S1S02,29,39,D,D
T1S1S02,29,40,D,D
T1S1S02,29,41,D,D
T1S1S02,29,42,D,D
T1S1S02,29,43,D,D
T1S1S02,29,44,D,D
T1S1S02,29,45,D,D
T1S1S02,29,46,D,D
T1S1S02,29,47,D,D
T1S1S02,29,48,D,D
T1S1S02,29,49,D,D
T1S1S02,29,50,D,D
T1S1S02,29,51,D,D
T1S1S02,29,52,D,D
T1S1S02,29,53,D,D
T1S1S02,29,54,D,D
T1S1S02,29,55,D,D
T1S1S02,29,56,D,D
T1S1S02,29,57,D,D
T1S1S02,29,58,D,D
T1S1S02,29,59,D,D
T1S1S02,29,60,D,D
T1S1S02,29,61,D,D
T1S1S02,29,62,D,D
T1S1S02,29,63,D,D
T1S1S02,29,64,D,D
T1S1S02,29,65,D,D
T1S1S02,29,66,D,D
T1S1S02,29,67,D,D
T1S1S02,29,68,D,D
T1S1S02,29,69,D,D
T1S1S02,30,1,D,C
T1S1S02,30,2,D,D
T1S1S02,30,3,D,D
T1S1S02,30,4,D,D
T1S1S02,30,5,D,D
T1S1S02,30,6,D,D
T1S1S02,30,7,D,D
T1S1S02,30,8,D,D
T1S1S02,30,9,D,D
T1S1S02,30,10,D,D
T1S1S02,30,11,D,D
T1S1S02,30,12,D,D
T1S1S02,30,13,D,D
T1S1S02,30,14,D,D
T1S1S02,30,15,D,D
T1S1S02,30,16,D,D
T1S1S02,30,17,D,D
T1S1S02,30,18,D,D
T1S1S02,30,19,D,D
T1S1S02,30,20,D,D
T1S1S02,30,21,D,D
T1S1S02,30,22,D,D
T1S1S02,30,23,D,D
T1S1S02,30,24,D,D
T1S1S02,30,25,D,D
T1S1S02,30,26,D,D
T1S1S02,30,27,D,D
T1S1S02,30,28,D,D
T1S1S02,30,29,D,D
T1S1S02,30,30,D,D
T1S1S02,30,31,D,D
T1S1S02,30,32,D,D
T1S1S02,30,33,D,D
T1S1S02,30,34,D,D
T1S1S02,30,35,D,D
T1S1S02,30,36,D,D
T1S1S02,30,37,D,D
T1S1S02,30,38,D,D
T1S1S02,30,39,D,D
T1S1S02,30,40,D,D
T1S1S02,30,41,D,D
T1S1S02,30,42,D,D
T1S1S02,30,43,D,D
T1S1S02,30,44,D,D
T1S1S02,30,45,D,D
T1S1S02,31,1,D,C
T1S1S02,31,2,D,C
T1S1S02,31,3,D,D
T1S1S02,31,4,D,C
T1S1S02,31,5,D,C
T1S1S02,31,6,D,D
T1S1S02,31,7,D,C
T1S1S02,31,8,D,C
T1S1S02,31,9,D,D
T1S1S02,31,10,D,C
T1S1S02,32,1,D,C
T1S1S02,32,2,D,D
T1S1S02,32,3,D,D
T1S1S02,32,4,D,D
T1S1S02,32,5,D,D
T1S1S02,32,6,D,D
T1S1S02,32,7,D,D
T1S1S02,32,8,D,D
T1S1S02,32,9,D,D
T1S1S02,32,10,D,D
T1S1S02,32,11,D,D
T1S1S02,32,12,D,D
T1S1S02,32,13,D,D
T1S1S02,32,14,D,D
T1S1S02,32,15,D,D
T1S1S02,32,16,D,D
T1S1S02,32,17,D,D
T1S1S02,32,18,D,D
T1S1S02,32,19,D,D
T1S1S02,33,1,D,C
T1S1S02,33,2,D,C
T1S1S02,33,3,D,D
T1S1S02,33,4,D,D
T1S1S02,33,5,D,D
T1S1S02,34,1,D,C
T1S1S02,34,2,D,D
T1S1S02,34,3,D,D
T1S1S02,34,4,D,D
T1S1S02,34,5,D,D
T1S1S02,34,6,D,D
T1S1S02,34,7,D,D
T1S1S02,34,8,D,D
T1S1S02,34,9,D,D
T1S1S02,34,10,D,D
T1S1S02,34,11,D,D
T1S1S02,34,12,D,D
T1S1S02,34,13,D,D
T1S1S02,34,14,D,D
T1S1S02,34,15,D,D
T1S1S02,34,16,D,D
T1S1S02,34,17,D,D
T1S1S02,35,1,D,C
T1S1S02,35,2,D,C
T1S1S02,35,3,D,D
T1S1S02,35,4,D,D
T1S1S02,35,5,D,D
T1S1S02,35,6,D,D
T1S1S02,35,7,D,D
T1S1S02,35,8,D,D
T1S1S02,35,9,D,D
T1S1S02,35,10,D,D
T1S1S02,35,11,D,D
T1S1S02,35,12,D,D
T1S1S02,35,13,D,D
T1S1S02,36,1,D,C
T1S1S02,36,2,D,D
T1S1S02,36,3,D,D
T1S1S02,36,4,D,D
T1S1S02,36,5,D,D
T1S1S02,36,6,D,D
T1S1S02,36,7,D,D
T1S1S02,36,8,D,D
T1S1S02,36,9,D,D
T1S1S02,36,10,D,D
T1S1S02,36,11,D,D
T1S1S02,36,12,D,D
T1S1S02,36,13,D,D
T1S1S02,36,14,D,D
T1S1S02,36,15,D,D
T1S1S02,36,16,D,D
T1S1S02,36,17,D,D
T1S1S02,36,18,D,D
T1S1S02,36,19,D,D
T1S1S02,36,20,D,D
T1S1S02,36,21,D,D
T1S1S02,36,22,D,D
T1S1S02,36,23,D,D
T1S1S02,36,24,D,D
T1S1S02,36,25,D,D
T1S1S02,36,26,D,D
T1S1S02,36,27,D,D
T1S1S02,36,28,D,D
T1S1S02,36,29,D,D
T1S1S02,36,30,D,D
T1S1S02,36,31,D,D
T1S1S02,36,32,D,D
T1S1S02,36,33,D,D
T1S1S02,36,34,D,D
T1S1S02,36,35,D,D
T1S1S02,36,36,D,D
T1S1S02,36,37,D,D
T1S1S02,37,1,D,D
T1S1S02,37,2,D,D
T1S1S02,37,3,D,D
T1S1S02,37,4,D,D
T1S1S02,38,1,D,C
T1S1S02,38,2,D,D
